A@1,1000,155000
A@1,1000,155000
A@1,1000,155000
A@1,2000,84132
A@1,2000,84132
A@1,2000,84132
A@1,3000,59524
A@1,3000,59524
A@1,3000,59524
B@1,1000,185000
B@1,1000,185000
B@1,1000,185000
B@1,2000,93594
B@1,2000,93594
B@1,2000,93594
B@1,3000,65136
B@1,3000,65115
B@1,3000,65136
C@1,1000,185000
C@1,1000,185000
C@1,1000,185000
C@1,2000,98049
C@1,2000,98049
C@1,2000,98049
C@1,3000,67236
C@1,3000,67236
C@1,3000,67236
D@1,1000,8627001
D@1,1000,8611001
D@1,1000,8616501
D@1,2000,7322339
D@1,2000,7376312
D@1,2000,7366567
D@1,3000,7725016
D@1,3000,7695869
D@1,3000,7721759
A@4,1000,135659
A@4,1000,184554
A@4,1000,184288
A@4,2000,97419
A@4,2000,85438
A@4,2000,97406
A@4,3000,60820
A@4,3000,64537
A@4,3000,66532
B@4,1000,190750
B@4,1000,190907
B@4,1000,176075
B@4,2000,104337
B@4,2000,104110
B@4,2000,104163
B@4,3000,73537
B@4,3000,73498
B@4,3000,73393
C@4,1000,191460
C@4,1000,190790
C@4,1000,190799
C@4,2000,104321
C@4,2000,104373
C@4,2000,104482
C@4,3000,73526
C@4,3000,73568
C@4,3000,73760
D@4,1000,25480312
D@4,1000,25574428
D@4,1000,25593398
D@4,2000,21846585
D@4,2000,21842231
D@4,2000,21871174
D@4,3000,22517499
D@4,3000,22562053
D@4,3000,22514629
A@16,1000,173095
A@16,1000,188623
A@16,1000,187940
A@16,2000,101377
A@16,2000,89571
A@16,2000,101511
A@16,3000,70794
A@16,3000,70579
A@16,3000,70682
B@16,1000,213756
B@16,1000,213602
B@16,1000,213674
B@16,2000,127854
B@16,2000,128324
B@16,2000,128148
B@16,3000,97767
B@16,3000,98098
B@16,3000,97725
C@16,1000,213798
C@16,1000,214320
C@16,1000,214569
C@16,2000,129368
C@16,2000,129136
C@16,2000,135321
C@16,3000,98446
C@16,3000,92891
C@16,3000,95670
D@16,1000,42375410
D@16,1000,46285940
D@16,1000,42119510
D@16,2000,50868517
D@16,2000,52391255
D@16,2000,48554265
D@16,3000,55106892
D@16,3000,53752541
D@16,3000,53334364
